id_tiempo,fecha,anio_hecho,mes_num,nombre_mes,trimestre,semana_epi,anio_epi,periodo_epid,mes_caso
TIME_002651,2018-07-14,2018,7,JULIO,3,28,2018,7,8
TIME_002652,2018-07-15,2018,7,JULIO,3,29,2018,8,9
TIME_002653,2018-07-16,2018,7,JULIO,3,29,2018,8,7
TIME_002654,2018-07-17,2018,7,JULIO,3,29,2018,8,7
TIME_002655,2018-07-18,2018,7,JULIO,3,29,2018,8,7
TIME_002656,2018-07-19,2018,7,JULIO,3,29,2018,8,7
TIME_002657,2018-07-20,2018,7,JULIO,3,32,2018,8,8
TIME_002658,2018-07-21,2018,7,JULIO,3,29,2018,8,7
TIME_002659,2018-07-22,2018,7,JULIO,3,30,2018,8,7
TIME_002660,2018-07-23,2018,7,JULIO,3,30,2018,8,7
TIME_002661,2018-07-24,2018,7,JULIO,3,30,2018,8,7
TIME_002662,2018-07-25,2018,7,JULIO,3,31,2018,8,7
TIME_002663,2018-07-26,2018,7,JULIO,3,32,2018,8,8
TIME_002664,2018-07-27,2018,7,JULIO,3,30,2018,8,7
TIME_002665,2018-07-28,2018,7,JULIO,3,30,2018,8,7
TIME_002666,2018-07-29,2018,7,JULIO,3,32,2018,8,8
TIME_002667,2018-07-30,2018,7,JULIO,3,31,2018,8,8
TIME_002668,2018-07-31,2018,7,JULIO,3,31,2018,8,8
TIME_002669,2018-08-01,2018,8,AGOSTO,3,31,2018,8,10
TIME_002670,2018-08-02,2018,8,AGOSTO,3,31,2018,8,8
TIME_002671,2018-08-03,2018,8,AGOSTO,3,31,2018,8,8
TIME_002672,2018-08-04,2018,8,AGOSTO,3,31,2018,8,8
TIME_002673,2018-08-05,2018,8,AGOSTO,3,36,2018,9,9
TIME_002674,2018-08-06,2018,8,AGOSTO,3,32,2018,8,8
TIME_002675,2018-08-07,2018,8,AGOSTO,3,33,2018,9,8
TIME_002676,2018-08-08,2018,8,AGOSTO,3,32,2018,8,8
TIME_002677,2018-08-09,2018,8,AGOSTO,3,33,2018,9,8
TIME_002678,2018-08-10,2018,8,AGOSTO,3,32,2018,8,8
TIME_002679,2018-08-11,2018,8,AGOSTO,3,32,2018,8,8
TIME_002680,2018-08-12,2018,8,AGOSTO,3,33,2018,9,8
TIME_002681,2018-08-13,2018,8,AGOSTO,3,33,2018,9,8
TIME_002682,2018-08-14,2018,8,AGOSTO,3,33,2018,9,8
TIME_002683,2018-08-15,2018,8,AGOSTO,3,33,2018,9,12
TIME_002684,2018-08-16,2018,8,AGOSTO,3,33,2018,9,8
TIME_002685,2018-08-17,2018,8,AGOSTO,3,38,2018,10,9
TIME_002686,2018-08-18,2018,8,AGOSTO,3,33,2018,9,8
TIME_002687,2018-08-19,2018,8,AGOSTO,3,33,2018,9,8
TIME_002688,2018-08-20,2018,8,AGOSTO,3,34,2018,9,8
TIME_002689,2018-08-21,2018,8,AGOSTO,3,34,2018,9,8
TIME_002690,2018-08-22,2018,8,AGOSTO,3,34,2018,9,10
TIME_002691,2018-08-23,2018,8,AGOSTO,3,34,2018,9,8
TIME_002692,2018-08-24,2018,8,AGOSTO,3,34,2018,9,8
TIME_002693,2018-08-25,2018,8,AGOSTO,3,35,2019,9,8
TIME_002694,2018-08-26,2018,8,AGOSTO,3,35,2018,9,8
TIME_002695,2018-08-27,2018,8,AGOSTO,3,36,2018,9,9
TIME_002696,2018-08-28,2018,8,AGOSTO,3,33,2018,9,8
TIME_002697,2018-08-29,2018,8,AGOSTO,3,35,2018,9,8
TIME_002698,2018-08-30,2018,8,AGOSTO,3,43,2022,11,10
TIME_002699,2018-08-31,2018,8,AGOSTO,3,36,2018,9,9
TIME_002700,2018-09-01,2018,9,SEPTIEMBRE,3,35,2018,9,9
TIME_002701,2018-09-02,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002702,2018-09-03,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002703,2018-09-04,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002704,2018-09-05,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002705,2018-09-06,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002706,2018-09-07,2018,9,SEPTIEMBRE,3,36,2018,9,9
TIME_002707,2018-09-08,2018,9,SEPTIEMBRE,3,37,2018,10,9
TIME_002708,2018-09-09,2018,9,SEPTIEMBRE,3,37,2018,10,9
TIME_002709,2018-09-10,2018,9,SEPTIEMBRE,3,37,2018,10,9
TIME_002710,2018-09-11,2018,9,SEPTIEMBRE,3,37,2018,10,9
TIME_002711,2018-09-12,2018,9,SEPTIEMBRE,3,37,2018,10,10
TIME_002712,2018-09-13,2018,9,SEPTIEMBRE,3,24,2019,6,6
TIME_002713,2018-09-14,2018,9,SEPTIEMBRE,3,37,2018,10,9
TIME_002714,2018-09-15,2018,9,SEPTIEMBRE,3,37,2018,10,11
TIME_002715,2018-09-16,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002716,2018-09-17,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002717,2018-09-18,2018,9,SEPTIEMBRE,3,38,2019,10,9
TIME_002718,2018-09-19,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002719,2018-09-20,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002720,2018-09-21,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002721,2018-09-22,2018,9,SEPTIEMBRE,3,38,2018,10,9
TIME_002722,2018-09-23,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002723,2018-09-24,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002724,2018-09-25,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002725,2018-09-26,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002726,2018-09-27,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002727,2018-09-28,2018,9,SEPTIEMBRE,3,39,2018,10,9
TIME_002728,2018-09-29,2018,9,SEPTIEMBRE,3,40,2018,10,10
TIME_002729,2018-09-30,2018,9,SEPTIEMBRE,3,40,2018,10,9
TIME_002730,2018-10-01,2018,10,OCTUBRE,4,11,2019,3,3
TIME_002731,2018-10-02,2018,10,OCTUBRE,4,40,2018,10,10
TIME_002732,2018-10-03,2018,10,OCTUBRE,4,40,2018,10,10
TIME_002733,2018-10-04,2018,10,OCTUBRE,4,40,2018,10,10
TIME_002734,2018-10-05,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002735,2018-10-06,2018,10,OCTUBRE,4,40,2018,10,10
TIME_002736,2018-10-07,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002737,2018-10-08,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002738,2018-10-09,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002739,2018-10-10,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002740,2018-10-11,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002741,2018-10-12,2018,10,OCTUBRE,4,19,2019,5,5
TIME_002742,2018-10-13,2018,10,OCTUBRE,4,41,2018,11,10
TIME_002743,2018-10-14,2018,10,OCTUBRE,4,41,2021,11,10
TIME_002744,2018-10-15,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002745,2018-10-16,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002746,2018-10-17,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002747,2018-10-18,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002748,2018-10-19,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002749,2018-10-20,2018,10,OCTUBRE,4,42,2018,11,10
TIME_002750,2018-10-21,2018,10,OCTUBRE,4,44,2018,11,10
TIME_002751,2018-10-22,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002752,2018-10-23,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002753,2018-10-24,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002754,2018-10-25,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002755,2018-10-26,2018,10,OCTUBRE,4,44,2018,11,10
TIME_002756,2018-10-27,2018,10,OCTUBRE,4,43,2018,11,10
TIME_002757,2018-10-28,2018,10,OCTUBRE,4,44,2018,11,10
TIME_002758,2018-10-29,2018,10,OCTUBRE,4,44,2018,11,11
TIME_002759,2018-10-30,2018,10,OCTUBRE,4,44,2018,11,11
TIME_002760,2018-10-31,2018,10,OCTUBRE,4,44,2018,11,10
TIME_002761,2018-11-01,2018,11,NOVIEMBRE,4,23,2019,6,6
TIME_002762,2018-11-02,2018,11,NOVIEMBRE,4,44,2018,11,11
TIME_002763,2018-11-03,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002764,2018-11-04,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002765,2018-11-05,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002766,2018-11-06,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002767,2018-11-07,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002768,2018-11-08,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002769,2018-11-09,2018,11,NOVIEMBRE,4,45,2018,12,11
TIME_002770,2018-11-10,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002771,2018-11-11,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002772,2018-11-12,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002773,2018-11-13,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002774,2018-11-14,2018,11,NOVIEMBRE,4,47,2018,12,11
TIME_002775,2018-11-15,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002776,2018-11-16,2018,11,NOVIEMBRE,4,47,2018,12,11
TIME_002777,2018-11-17,2018,11,NOVIEMBRE,4,46,2018,12,11
TIME_002778,2018-11-18,2018,11,NOVIEMBRE,4,47,2018,12,11
TIME_002779,2018-11-19,2018,11,NOVIEMBRE,4,47,2018,12,11
TIME_002780,2018-11-20,2018,11,NOVIEMBRE,4,47,2020,12,11
TIME_002781,2018-11-21,2018,11,NOVIEMBRE,4,47,2018,12,11
TIME_002782,2018-11-22,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002783,2018-11-23,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002784,2018-11-24,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002785,2018-11-25,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002786,2018-11-26,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002787,2018-11-27,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002788,2018-11-28,2018,11,NOVIEMBRE,4,48,2018,12,11
TIME_002789,2018-11-29,2018,11,NOVIEMBRE,4,48,2018,12,1
TIME_002790,2018-11-30,2018,11,NOVIEMBRE,4,48,2018,12,12
TIME_002791,2018-12-01,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002792,2018-12-02,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002793,2018-12-03,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002794,2018-12-04,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002795,2018-12-05,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002796,2018-12-06,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002797,2018-12-07,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002798,2018-12-08,2018,12,DICIEMBRE,4,49,2018,13,12
TIME_002799,2018-12-09,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002800,2018-12-10,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002801,2018-12-11,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002802,2018-12-12,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002803,2018-12-13,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002804,2018-12-14,2018,12,DICIEMBRE,4,1,2019,1,1
TIME_002805,2018-12-15,2018,12,DICIEMBRE,4,50,2018,13,12
TIME_002806,2018-12-16,2018,12,DICIEMBRE,4,51,2018,13,2
TIME_002807,2018-12-17,2018,12,DICIEMBRE,4,51,2018,13,12
TIME_002808,2018-12-18,2018,12,DICIEMBRE,4,51,2018,13,12
TIME_002809,2018-12-19,2018,12,DICIEMBRE,4,51,2018,13,12
TIME_002810,2018-12-20,2018,12,DICIEMBRE,4,51,2018,13,12
TIME_002811,2018-12-21,2018,12,DICIEMBRE,4,51,2018,13,12
TIME_002812,2018-12-22,2018,12,DICIEMBRE,4,52,2018,13,12
TIME_002813,2018-12-23,2018,12,DICIEMBRE,4,5,2019,2,1
TIME_002814,2018-12-24,2018,12,DICIEMBRE,4,52,2018,13,12
TIME_002815,2018-12-25,2018,12,DICIEMBRE,4,52,2018,13,12
TIME_002816,2018-12-26,2018,12,DICIEMBRE,4,52,2018,13,1
TIME_002817,2018-12-27,2018,12,DICIEMBRE,4,52,2018,13,12
TIME_002818,2018-12-28,2018,12,DICIEMBRE,4,52,2018,13,12
TIME_002819,2018-12-29,2018,12,DICIEMBRE,4,1,2019,1,1
TIME_002820,2018-12-30,2018,12,DICIEMBRE,4,1,2019,1,12
TIME_002821,2018-12-31,2018,12,DICIEMBRE,4,2,2019,1,1
TIME_002822,2019-01-01,2019,1,ENERO,1,1,2019,1,2
TIME_002823,2019-01-02,2019,1,ENERO,1,21,2019,6,5
TIME_002824,2019-01-03,2019,1,ENERO,1,2,2019,1,1
TIME_002825,2019-01-04,2019,1,ENERO,1,1,2019,1,1
TIME_002826,2019-01-05,2019,1,ENERO,1,1,2019,1,1
TIME_002827,2019-01-06,2019,1,ENERO,1,2,2019,1,1
TIME_002828,2019-01-07,2019,1,ENERO,1,2,2019,1,1
TIME_002829,2019-01-08,2019,1,ENERO,1,2,2019,1,1
TIME_002830,2019-01-09,2019,1,ENERO,1,15,2019,4,4
TIME_002831,2019-01-10,2019,1,ENERO,1,27,2019,7,7
TIME_002832,2019-01-11,2019,1,ENERO,1,2,2019,1,1
TIME_002833,2019-01-12,2019,1,ENERO,1,2,2019,1,1
TIME_002834,2019-01-13,2019,1,ENERO,1,3,2019,1,1
TIME_002835,2019-01-14,2019,1,ENERO,1,3,2019,1,2
TIME_002836,2019-01-15,2019,1,ENERO,1,3,2019,1,1
TIME_002837,2019-01-16,2019,1,ENERO,1,3,2019,1,1
TIME_002838,2019-01-17,2019,1,ENERO,1,3,2019,1,1
TIME_002839,2019-01-18,2019,1,ENERO,1,3,2019,1,1
TIME_002840,2019-01-19,2019,1,ENERO,1,3,2019,1,1
TIME_002841,2019-01-20,2019,1,ENERO,1,4,2019,1,1
TIME_002842,2019-01-21,2019,1,ENERO,1,4,2019,1,1
TIME_002843,2019-01-22,2019,1,ENERO,1,4,2019,1,1
TIME_002844,2019-01-23,2019,1,ENERO,1,4,2019,1,1
TIME_002845,2019-01-24,2019,1,ENERO,1,4,2019,1,1
TIME_002846,2019-01-25,2019,1,ENERO,1,5,2019,2,1
TIME_002847,2019-01-26,2019,1,ENERO,1,4,2019,1,2
TIME_002848,2019-01-27,2019,1,ENERO,1,5,2019,2,1
TIME_002849,2019-01-28,2019,1,ENERO,1,5,2019,2,1
TIME_002850,2019-01-29,2019,1,ENERO,1,5,2019,2,1
TIME_002851,2019-01-30,2019,1,ENERO,1,5,2019,2,1
TIME_002852,2019-01-31,2019,1,ENERO,1,5,2019,2,2
TIME_002853,2019-02-01,2019,2,FEBRERO,1,5,2019,2,2
TIME_002854,2019-02-02,2019,2,FEBRERO,1,5,2019,2,2
TIME_002855,2019-02-03,2019,2,FEBRERO,1,6,2019,2,2
TIME_002856,2019-02-04,2019,2,FEBRERO,1,6,2019,2,2
TIME_002857,2019-02-05,2019,2,FEBRERO,1,1,2020,1,1
TIME_002858,2019-02-06,2019,2,FEBRERO,1,6,2019,2,2
TIME_002859,2019-02-07,2019,2,FEBRERO,1,6,2019,2,2
TIME_002860,2019-02-08,2019,2,FEBRERO,1,7,2019,2,2
TIME_002861,2019-02-09,2019,2,FEBRERO,1,9,2019,3,2
TIME_002862,2019-02-10,2019,2,FEBRERO,1,7,2019,2,2
TIME_002863,2019-02-11,2019,2,FEBRERO,1,7,2019,2,2
TIME_002864,2019-02-12,2019,2,FEBRERO,1,7,2019,2,2
TIME_002865,2019-02-13,2019,2,FEBRERO,1,7,2019,2,2
TIME_002866,2019-02-14,2019,2,FEBRERO,1,7,2019,2,2
TIME_002867,2019-02-15,2019,2,FEBRERO,1,7,2019,2,2
TIME_002868,2019-02-16,2019,2,FEBRERO,1,12,2019,3,3
TIME_002869,2019-02-17,2019,2,FEBRERO,1,8,2019,2,2
TIME_002870,2019-02-18,2019,2,FEBRERO,1,8,2019,2,2
TIME_002871,2019-02-19,2019,2,FEBRERO,1,8,2019,2,2
TIME_002872,2019-02-20,2019,2,FEBRERO,1,8,2019,2,2
TIME_002873,2019-02-21,2019,2,FEBRERO,1,8,2019,2,2
TIME_002874,2019-02-22,2019,2,FEBRERO,1,8,2019,2,2
TIME_002875,2019-02-23,2019,2,FEBRERO,1,21,2019,6,5
TIME_002876,2019-02-24,2019,2,FEBRERO,1,9,2019,3,2
TIME_002877,2019-02-25,2019,2,FEBRERO,1,9,2019,3,2
TIME_002878,2019-02-26,2019,2,FEBRERO,1,9,2019,3,2
TIME_002879,2019-02-27,2019,2,FEBRERO,1,9,2019,3,2
TIME_002880,2019-02-28,2019,2,FEBRERO,1,9,2019,3,2
TIME_002881,2019-03-01,2019,3,MARZO,1,10,2019,3,3
TIME_002882,2019-03-02,2019,3,MARZO,1,10,2019,3,3
TIME_002883,2019-03-03,2019,3,MARZO,1,10,2019,3,3
TIME_002884,2019-03-04,2019,3,MARZO,1,10,2019,3,3
TIME_002885,2019-03-05,2019,3,MARZO,1,10,2019,3,3
TIME_002886,2019-03-06,2019,3,MARZO,1,10,2019,3,3
TIME_002887,2019-03-07,2019,3,MARZO,1,11,2019,3,3
TIME_002888,2019-03-08,2019,3,MARZO,1,10,2019,3,3
TIME_002889,2019-03-09,2019,3,MARZO,1,10,2019,3,3
TIME_002890,2019-03-10,2019,3,MARZO,1,11,2019,3,3
TIME_002891,2019-03-11,2019,3,MARZO,1,11,2019,3,3
TIME_002892,2019-03-12,2019,3,MARZO,1,11,2019,3,3
TIME_002893,2019-03-13,2019,3,MARZO,1,11,2019,3,3
TIME_002894,2019-03-14,2019,3,MARZO,1,11,2019,3,3
TIME_002895,2019-03-15,2019,3,MARZO,1,11,2019,3,3
TIME_002896,2019-03-16,2019,3,MARZO,1,12,2019,3,3
TIME_002897,2019-03-17,2019,3,MARZO,1,12,2019,3,3
TIME_002898,2019-03-18,2019,3,MARZO,1,12,2019,3,3
TIME_002899,2019-03-19,2019,3,MARZO,1,12,2019,3,3
TIME_002900,2019-03-20,2019,3,MARZO,1,12,2019,3,3
TIME_002901,2019-03-21,2019,3,MARZO,1,12,2019,3,3
TIME_002902,2019-03-22,2019,3,MARZO,1,13,2019,4,3
TIME_002903,2019-03-23,2019,3,MARZO,1,13,2019,4,3
TIME_002904,2019-03-24,2019,3,MARZO,1,13,2019,4,6
TIME_002905,2019-03-25,2019,3,MARZO,1,13,2019,4,3
TIME_002906,2019-03-26,2019,3,MARZO,1,13,2019,4,3
TIME_002907,2019-03-27,2019,3,MARZO,1,29,2019,8,7
TIME_002908,2019-03-28,2019,3,MARZO,1,14,2019,4,4
TIME_002909,2019-03-29,2019,3,MARZO,1,14,2019,4,4
TIME_002910,2019-03-30,2019,3,MARZO,1,14,2019,4,4
TIME_002911,2019-03-31,2019,3,MARZO,1,17,2019,5,4
TIME_002912,2019-04-01,2019,4,ABRIL,2,14,2019,4,4
TIME_002913,2019-04-02,2019,4,ABRIL,2,17,2019,5,4
TIME_002914,2019-04-03,2019,4,ABRIL,2,14,2019,4,4
TIME_002915,2019-04-04,2019,4,ABRIL,2,14,2019,4,4
TIME_002916,2019-04-05,2019,4,ABRIL,2,14,2021,4,4
TIME_002917,2019-04-06,2019,4,ABRIL,2,14,2019,4,4
TIME_002918,2019-04-07,2019,4,ABRIL,2,15,2019,4,4
TIME_002919,2019-04-08,2019,4,ABRIL,2,15,2019,4,4
TIME_002920,2019-04-09,2019,4,ABRIL,2,15,2019,4,4
TIME_002921,2019-04-10,2019,4,ABRIL,2,15,2019,4,4
TIME_002922,2019-04-11,2019,4,ABRIL,2,15,2019,4,5
TIME_002923,2019-04-12,2019,4,ABRIL,2,15,2019,4,4
TIME_002924,2019-04-13,2019,4,ABRIL,2,15,2019,4,4
TIME_002925,2019-04-14,2019,4,ABRIL,2,16,2019,4,5
TIME_002926,2019-04-15,2019,4,ABRIL,2,23,2019,6,6
TIME_002927,2019-04-16,2019,4,ABRIL,2,16,2019,4,4
TIME_002928,2019-04-17,2019,4,ABRIL,2,17,2019,5,4
TIME_002929,2019-04-18,2019,4,ABRIL,2,17,2019,5,4
TIME_002930,2019-04-19,2019,4,ABRIL,2,18,2019,5,4
TIME_002931,2019-04-20,2019,4,ABRIL,2,17,2019,5,4
TIME_002932,2019-04-21,2019,4,ABRIL,2,17,2019,5,4
TIME_002933,2019-04-22,2019,4,ABRIL,2,20,2019,5,5
TIME_002934,2019-04-23,2019,4,ABRIL,2,17,2019,5,4
TIME_002935,2019-04-24,2019,4,ABRIL,2,17,2019,5,4
TIME_002936,2019-04-25,2019,4,ABRIL,2,17,2019,5,4
TIME_002937,2019-04-26,2019,4,ABRIL,2,17,2019,5,4
TIME_002938,2019-04-27,2019,4,ABRIL,2,17,2019,5,4
TIME_002939,2019-04-28,2019,4,ABRIL,2,18,2019,5,4
TIME_002940,2019-04-29,2019,4,ABRIL,2,18,2019,5,4
TIME_002941,2019-04-30,2019,4,ABRIL,2,19,2019,5,5
TIME_002942,2019-05-01,2019,5,MAYO,2,22,2019,6,5
TIME_002943,2019-05-02,2019,5,MAYO,2,18,2019,5,5
TIME_002944,2019-05-03,2019,5,MAYO,2,20,2019,5,5
TIME_002945,2019-05-04,2019,5,MAYO,2,19,2019,5,5
TIME_002946,2019-05-05,2019,5,MAYO,2,19,2019,5,5
TIME_002947,2019-05-06,2019,5,MAYO,2,19,2019,5,5
TIME_002948,2019-05-07,2019,5,MAYO,2,19,2019,5,5
TIME_002949,2019-05-08,2019,5,MAYO,2,20,2019,5,5
TIME_002950,2019-05-09,2019,5,MAYO,2,19,2019,5,5
TIME_002951,2019-05-10,2019,5,MAYO,2,20,2019,5,5
TIME_002952,2019-05-11,2019,5,MAYO,2,21,2019,6,5
TIME_002953,2019-05-12,2019,5,MAYO,2,20,2019,5,5
TIME_002954,2019-05-13,2019,5,MAYO,2,20,2019,5,5
TIME_002955,2019-05-14,2019,5,MAYO,2,20,2019,5,5
TIME_002956,2019-05-15,2019,5,MAYO,2,20,2019,5,5
TIME_002957,2019-05-16,2019,5,MAYO,2,20,2019,5,5
TIME_002958,2019-05-17,2019,5,MAYO,2,20,2019,5,5
TIME_002959,2019-05-18,2019,5,MAYO,2,21,2019,6,5
TIME_002960,2019-05-19,2019,5,MAYO,2,21,2019,6,5
TIME_002961,2019-05-20,2019,5,MAYO,2,21,2019,6,5
TIME_002962,2019-05-21,2019,5,MAYO,2,21,2019,6,5
TIME_002963,2019-05-22,2019,5,MAYO,2,29,2019,8,7
TIME_002964,2019-05-23,2019,5,MAYO,2,22,2019,6,5
TIME_002965,2019-05-24,2019,5,MAYO,2,21,2019,6,5
TIME_002966,2019-05-25,2019,5,MAYO,2,21,2019,6,5
TIME_002967,2019-05-26,2019,5,MAYO,2,22,2019,6,5
TIME_002968,2019-05-27,2019,5,MAYO,2,22,2019,6,5
TIME_002969,2019-05-28,2019,5,MAYO,2,22,2019,6,5
TIME_002970,2019-05-29,2019,5,MAYO,2,22,2019,6,5
TIME_002971,2019-05-30,2019,5,MAYO,2,22,2019,6,5
TIME_002972,2019-05-31,2019,5,MAYO,2,22,2019,6,6
TIME_002973,2019-06-01,2019,6,JUNIO,2,23,2019,6,6
TIME_002974,2019-06-02,2019,6,JUNIO,2,9,2020,3,2
TIME_002975,2019-06-03,2019,6,JUNIO,2,23,2019,6,6
TIME_002976,2019-06-04,2019,6,JUNIO,2,23,2019,6,6
TIME_002977,2019-06-05,2019,6,JUNIO,2,23,2019,6,6
TIME_002978,2019-06-06,2019,6,JUNIO,2,27,2019,7,7
TIME_002979,2019-06-07,2019,6,JUNIO,2,24,2019,6,6
TIME_002980,2019-06-08,2019,6,JUNIO,2,23,2019,6,6
TIME_002981,2019-06-09,2019,6,JUNIO,2,24,2019,6,6
TIME_002982,2019-06-10,2019,6,JUNIO,2,24,2019,6,6
TIME_002983,2019-06-11,2019,6,JUNIO,2,24,2019,6,6
TIME_002984,2019-06-12,2019,6,JUNIO,2,24,2019,6,6
TIME_002985,2019-06-13,2019,6,JUNIO,2,24,2019,6,6
TIME_002986,2019-06-14,2019,6,JUNIO,2,24,2019,6,6
TIME_002987,2019-06-15,2019,6,JUNIO,2,24,2019,6,6
TIME_002988,2019-06-16,2019,6,JUNIO,2,25,2019,7,6
TIME_002989,2019-06-17,2019,6,JUNIO,2,25,2019,7,6
TIME_002990,2019-06-18,2019,6,JUNIO,2,25,2019,7,6
TIME_002991,2019-06-19,2019,6,JUNIO,2,25,2019,7,6
TIME_002992,2019-06-20,2019,6,JUNIO,2,25,2019,7,6
TIME_002993,2019-06-21,2019,6,JUNIO,2,25,2019,7,6
TIME_002994,2019-06-22,2019,6,JUNIO,2,25,2019,7,7
TIME_002995,2019-06-23,2019,6,JUNIO,2,26,2019,7,6
TIME_002996,2019-06-24,2019,6,JUNIO,2,26,2019,7,6
TIME_002997,2019-06-25,2019,6,JUNIO,2,26,2019,7,6
TIME_002998,2019-06-26,2019,6,JUNIO,2,27,2019,7,7
TIME_002999,2019-06-27,2019,6,JUNIO,2,26,2019,7,6
TIME_003000,2019-06-28,2019,6,JUNIO,2,26,2019,7,7
TIME_003001,2019-06-29,2019,6,JUNIO,2,26,2019,7,7
TIME_003002,2019-06-30,2019,6,JUNIO,2,10,2020,3,3
TIME_003003,2019-07-01,2019,7,JULIO,3,27,2019,7,7
TIME_003004,2019-07-02,2019,7,JULIO,3,27,2019,7,7
TIME_003005,2019-07-03,2019,7,JULIO,3,27,2019,7,7
TIME_003006,2019-07-04,2019,7,JULIO,3,27,2019,7,7
TIME_003007,2019-07-05,2019,7,JULIO,3,27,2019,7,7
TIME_003008,2019-07-06,2019,7,JULIO,3,28,2019,7,7
TIME_003009,2019-07-07,2019,7,JULIO,3,28,2019,7,7
TIME_003010,2019-07-08,2019,7,JULIO,3,28,2019,7,7
TIME_003011,2019-07-09,2019,7,JULIO,3,28,2019,7,7
TIME_003012,2019-07-10,2019,7,JULIO,3,27,2021,7,7
TIME_003013,2019-07-11,2019,7,JULIO,3,28,2019,7,7
TIME_003014,2019-07-12,2019,7,JULIO,3,29,2019,8,7
TIME_003015,2019-07-13,2019,7,JULIO,3,28,2019,7,7
TIME_003016,2019-07-14,2019,7,JULIO,3,29,2019,8,7
TIME_003017,2019-07-15,2019,7,JULIO,3,29,2019,8,7
TIME_003018,2019-07-16,2019,7,JULIO,3,29,2019,8,7
TIME_003019,2019-07-17,2019,7,JULIO,3,29,2019,8,7
TIME_003020,2019-07-18,2019,7,JULIO,3,29,2019,8,7
TIME_003021,2019-07-19,2019,7,JULIO,3,38,2019,10,9
TIME_003022,2019-07-20,2019,7,JULIO,3,30,2019,8,7
TIME_003023,2019-07-21,2019,7,JULIO,3,30,2019,8,7
TIME_003024,2019-07-22,2019,7,JULIO,3,30,2019,8,7
TIME_003025,2019-07-23,2019,7,JULIO,3,30,2019,8,7
TIME_003026,2019-07-24,2019,7,JULIO,3,30,2019,8,7
TIME_003027,2019-07-25,2019,7,JULIO,3,41,2019,11,10
